Section,Table/Figure,Title,Period,Country,Age_years,Breakdown/Measure,Data_Type,Value,Value_Denominator,Value_Numerator
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,19,Mean,n,78.3,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,20,Mean,n,77.8,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,21,Mean,n,77.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,22,Mean,n,75.9,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,23,Mean,n,75.3,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,24,Mean,n,74.6,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,25,Mean,n,73.9,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,15,Median,n,68.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,16,Median,n,70.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,17,Median,n,71.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,18,Median,n,73.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,19,Median,n,74.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,20,Median,n,74.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,21,Median,n,73.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,22,Median,n,72.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,23,Median,n,71.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,24,Median,n,71.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,25,Median,n,70.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,15,Interquartile range - Lower quartile,n,57.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,16,Interquartile range - Lower quartile,n,58.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,17,Interquartile range - Lower quartile,n,59.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,18,Interquartile range - Lower quartile,n,60.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,19,Interquartile range - Lower quartile,n,60.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,20,Interquartile range - Lower quartile,n,61.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,21,Interquartile range - Lower quartile,n,60.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,22,Interquartile range - Lower quartile,n,59.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,23,Interquartile range - Lower quartile,n,59.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,24,Interquartile range - Lower quartile,n,58.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,25,Interquartile range - Lower quartile,n,58.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,15,Interquartile range - Upper quartile,n,85.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,16,Interquartile range - Upper quartile,n,88.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,17,Interquartile range - Upper quartile,n,91.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,18,Interquartile range - Upper quartile,n,93.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,19,Interquartile range - Upper quartile,n,92.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,20,Interquartile range - Upper quartile,n,91.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,21,Interquartile range - Upper quartile,n,90.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,22,Interquartile range - Upper quartile,n,89.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,23,Interquartile range - Upper quartile,n,88.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,24,Interquartile range - Upper quartile,n,87.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,25,Interquartile range - Upper quartile,n,86.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,15,Range,n,163.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,16,Range,n,170.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,17,Range,n,162.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,18,Range,n,159.8,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,19,Range,n,162.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,20,Range,n,165.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,21,Range,n,157.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,22,Range,n,169.9,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,23,Range,n,167.7,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,24,Range,n,169.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,25,Range,n,155.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,15,Standard deviation,n,23.2,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,16,Standard deviation,n,24.2,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,17,Standard deviation,n,25.0,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,18,Standard deviation,n,24.7,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,19,Standard deviation,n,24.2,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,20,Standard deviation,n,23.5,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,21,Standard deviation,n,23.4,,
Appendix: Insulin pump,Table 14,HbA1c results (mmol/mol) of adolescents and young adults with type 1 diabetes not on an insulin pump by age at audit year start,2017-21,England,22,Standard deviation,n,22.8,,
